metric,estimator,estimate,config,null_model_avg,seed,dataset
rsq,standard,0.0758563665879892,Preprocessor1_Model1,NA,9142,ifdp_serum_p_acetic_acid_nmol
ccc,standard,-0.0259299308041994,Preprocessor1_Model1,5.59108721003677e-34,607,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0637809593629965,Preprocessor1_Model1,0.0396390377471469,607,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.141163898870784,Preprocessor1_Model1,0.0624652235986479,607,ifdp_serum_p_acetic_acid_nmol
rsq,standard,0.03180221506835,Preprocessor1_Model1,NA,607,ifdp_serum_p_acetic_acid_nmol
ccc,standard,-0.016295192204345,Preprocessor1_Model1,6.29401787591425e-34,7053,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0568542732964764,Preprocessor1_Model1,0.0397324621034455,7053,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.135813382622697,Preprocessor1_Model1,0.0664175485007521,7053,ifdp_serum_p_acetic_acid_nmol
rsq,standard,0.00814592158844626,Preprocessor1_Model1,NA,7053,ifdp_serum_p_acetic_acid_nmol
ccc,standard,-0.0257132599823547,Preprocessor1_Model1,2.47401603291028e-32,507,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0390533079838131,Preprocessor1_Model1,0.0364717958556288,507,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.0609784711352599,Preprocessor1_Model1,0.0548691286820909,507,ifdp_serum_p_acetic_acid_nmol
rsq,standard,0.00712801830966221,Preprocessor1_Model1,NA,507,ifdp_serum_p_acetic_acid_nmol
ccc,standard,0.0905552614071146,Preprocessor1_Model1,9.51429795390843e-33,8636,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0378352460557411,Preprocessor1_Model1,0.0391243524420039,8636,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.0516447897329106,Preprocessor1_Model1,0.0613900844752957,8636,ifdp_serum_p_acetic_acid_nmol
rsq,standard,0.0365492918625816,Preprocessor1_Model1,NA,8636,ifdp_serum_p_acetic_acid_nmol
ccc,standard,0.106968165338897,Preprocessor1_Model1,2.73731687865449e-32,7471,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0307198771960745,Preprocessor1_Model1,0.038252984392693,7471,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.0384390217281331,Preprocessor1_Model1,0.06405630825189,7471,ifdp_serum_p_acetic_acid_nmol
rsq,standard,0.0216340621028311,Preprocessor1_Model1,NA,7471,ifdp_serum_p_acetic_acid_nmol
ccc,standard,-0.0139323564029888,Preprocessor1_Model1,1.76480356421854e-32,1525,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0344612359890849,Preprocessor1_Model1,0.034122770797716,1525,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.0551836716380251,Preprocessor1_Model1,0.0513183364956793,1525,ifdp_serum_p_acetic_acid_nmol
rsq,standard,0.00075672850810905,Preprocessor1_Model1,NA,1525,ifdp_serum_p_acetic_acid_nmol
ccc,standard,0.10605892082116,Preprocessor1_Model1,3.40701504861949e-33,7268,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0377940348919608,Preprocessor1_Model1,0.0422184139486519,7268,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.0529087958206184,Preprocessor1_Model1,0.0684413771292113,7268,ifdp_serum_p_acetic_acid_nmol
rsq,standard,0.0290201758271865,Preprocessor1_Model1,NA,7268,ifdp_serum_p_acetic_acid_nmol
ccc,standard,0.00382428743579367,Preprocessor1_Model1,3.13956979812511e-32,1378,ifdp_serum_p_acetic_acid_nmol
mae,standard,0.0311127411178212,Preprocessor1_Model1,0.031358493703605,1378,ifdp_serum_p_acetic_acid_nmol
rmse,standard,0.042684441888723,Preprocessor1_Model1,0.0457261144416759,1378,ifdp_serum_p_acetic_acid_nmol
rsq,standard,4.93074113732768e-05,Preprocessor1_Model1,NA,1378,ifdp_serum_p_acetic_acid_nmol
ccc,standard,0.0515115006674609,Preprocessor1_Model1,2.54296555232006e-33,400,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000188088947531162,Preprocessor1_Model1,0.000155949574553274,400,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.00029251763670198,Preprocessor1_Model1,0.000207767135303779,400,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.0853200925465171,Preprocessor1_Model1,NA,400,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.0536634844041212,Preprocessor1_Model1,8.74022283763738e-33,9142,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000142474700136115,Preprocessor1_Model1,0.00014576716761876,9142,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.000180867178250437,Preprocessor1_Model1,0.000193317593176709,9142,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.0742021090889287,Preprocessor1_Model1,NA,9142,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.0203604591337573,Preprocessor1_Model1,4.35704869613184e-33,607,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000146891226609262,Preprocessor1_Model1,0.000145818752443285,607,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.000177006760411663,Preprocessor1_Model1,0.000191339380514143,607,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.00274255473008036,Preprocessor1_Model1,NA,607,ifdp_serum_p_butyric_acid_nmol
ccc,standard,-0.0554261545150696,Preprocessor1_Model1,1.37033319172032e-32,7053,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000147469942616798,Preprocessor1_Model1,0.000139804608191781,7053,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.000188085554624743,Preprocessor1_Model1,0.000178934842273683,7053,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.00383615564185401,Preprocessor1_Model1,NA,7053,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.0570912061304488,Preprocessor1_Model1,1.71475847101967e-32,507,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000134629906272463,Preprocessor1_Model1,0.000135557155512681,507,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.00016602012268655,Preprocessor1_Model1,0.000175411768348233,507,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.017270230732711,Preprocessor1_Model1,NA,507,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.0719652276699212,Preprocessor1_Model1,5.74507820546465e-33,8636,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.00015777960879501,Preprocessor1_Model1,0.000151015933366121,8636,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.000212678975449047,Preprocessor1_Model1,0.00020273173191711,8636,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.0469717248779947,Preprocessor1_Model1,NA,8636,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.0809273430392174,Preprocessor1_Model1,9.64971895161504e-33,7471,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000161514762739446,Preprocessor1_Model1,0.000146463789344759,7471,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.000194624506421123,Preprocessor1_Model1,0.000186963705639039,7471,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.0217432758778239,Preprocessor1_Model1,NA,7471,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.0455235046475724,Preprocessor1_Model1,5.77706122837669e-33,1525,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000152864828616858,Preprocessor1_Model1,0.000147162775539415,1525,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.00018817704366752,Preprocessor1_Model1,0.000193361616759968,1525,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.01820362064561,Preprocessor1_Model1,NA,1525,ifdp_serum_p_butyric_acid_nmol
ccc,standard,-0.0219295382674104,Preprocessor1_Model1,4.19049774578813e-33,7268,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000121933657007887,Preprocessor1_Model1,0.000144885536072335,7268,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.000140231381621094,Preprocessor1_Model1,0.000190126149755213,7268,ifdp_serum_p_butyric_acid_nmol
rsq,standard,0.00192492365063016,Preprocessor1_Model1,NA,7268,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.00270268604256186,Preprocessor1_Model1,1.1805360028871e-32,1378,ifdp_serum_p_butyric_acid_nmol
mae,standard,0.000148532827850215,Preprocessor1_Model1,0.000142746943136106,1378,ifdp_serum_p_butyric_acid_nmol
rmse,standard,0.000174331160871595,Preprocessor1_Model1,0.000184530960471869,1378,ifdp_serum_p_butyric_acid_nmol
rsq,standard,2.02451963772605e-05,Preprocessor1_Model1,NA,1378,ifdp_serum_p_butyric_acid_nmol
ccc,standard,0.0291643364918175,Preprocessor1_Model1,1.30412400667929e-32,400,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.00036090775717402,Preprocessor1_Model1,0.000397559894427198,400,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000439452974092717,Preprocessor1_Model1,0.000468941201332842,400,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.00150590723245305,Preprocessor1_Model1,NA,400,ifdp_serum_p_propionic_acid_nmol
ccc,standard,-0.110454379989478,Preprocessor1_Model1,6.50967816225454e-33,9142,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.00043048656005626,Preprocessor1_Model1,0.000398337488469674,9142,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000545889262379323,Preprocessor1_Model1,0.000469898144627482,9142,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.0468111544394765,Preprocessor1_Model1,NA,9142,ifdp_serum_p_propionic_acid_nmol
ccc,standard,0.061520840589569,Preprocessor1_Model1,8.56291940030341e-33,607,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.000386771258703324,Preprocessor1_Model1,0.000403287115936977,607,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000461924255392627,Preprocessor1_Model1,0.00047605806236311,607,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.00711132780702808,Preprocessor1_Model1,NA,607,ifdp_serum_p_propionic_acid_nmol
ccc,standard,-0.00830888985208745,Preprocessor1_Model1,6.76411816979625e-33,7053,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.000374462369510442,Preprocessor1_Model1,0.000407147748492622,7053,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000413561055321934,Preprocessor1_Model1,0.000486435860371612,7053,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.000237799513904221,Preprocessor1_Model1,NA,7053,ifdp_serum_p_propionic_acid_nmol
ccc,standard,-0.0339600455587098,Preprocessor1_Model1,7.28473415650519e-33,507,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.00043579056003645,Preprocessor1_Model1,0.000404705393099804,507,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000513610626553998,Preprocessor1_Model1,0.000479956835272836,507,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.00545389665198818,Preprocessor1_Model1,NA,507,ifdp_serum_p_propionic_acid_nmol
ccc,standard,0.147197581832563,Preprocessor1_Model1,2.85717996815118e-33,8636,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.000381312601241902,Preprocessor1_Model1,0.000399315386800308,8636,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000452617446201574,Preprocessor1_Model1,0.000472219173562508,8636,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.125559844279957,Preprocessor1_Model1,NA,8636,ifdp_serum_p_propionic_acid_nmol
ccc,standard,-0.0167467328417193,Preprocessor1_Model1,4.7589098397272e-33,7471,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.000424885726016922,Preprocessor1_Model1,0.00039350016451809,7471,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000548296842228914,Preprocessor1_Model1,0.00046972345191622,7471,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.000572540209217909,Preprocessor1_Model1,NA,7471,ifdp_serum_p_propionic_acid_nmol
ccc,standard,-0.0143593993571647,Preprocessor1_Model1,1.55169517077715e-32,1525,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.000401083156927805,Preprocessor1_Model1,0.000396501424417298,1525,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000506289669495072,Preprocessor1_Model1,0.000472426071277404,1525,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.000322559849739929,Preprocessor1_Model1,NA,1525,ifdp_serum_p_propionic_acid_nmol
ccc,standard,0.00733279404235831,Preprocessor1_Model1,1.03787769790892e-32,7268,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.000402668187515373,Preprocessor1_Model1,0.000396230192209625,7268,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000493910185172114,Preprocessor1_Model1,0.000471942057255965,7268,ifdp_serum_p_propionic_acid_nmol
rsq,standard,9.72745684155951e-05,Preprocessor1_Model1,NA,7268,ifdp_serum_p_propionic_acid_nmol
ccc,standard,0.117923485419923,Preprocessor1_Model1,2.65712998786368e-33,1378,ifdp_serum_p_propionic_acid_nmol
mae,standard,0.000398745211929547,Preprocessor1_Model1,0.000384453052349564,1378,ifdp_serum_p_propionic_acid_nmol
rmse,standard,0.000465620856850844,Preprocessor1_Model1,0.000454116268255772,1378,ifdp_serum_p_propionic_acid_nmol
rsq,standard,0.125794936321293,Preprocessor1_Model1,NA,1378,ifdp_serum_p_propionic_acid_nmol
ccc,standard,0.0837175752156576,Preprocessor1_Model1,7.4039822432247e-33,400,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0340132536948027,Preprocessor1_Model1,0.0368043535697445,400,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0458937752753318,Preprocessor1_Model1,0.0559386772382188,400,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.0212578425391578,Preprocessor1_Model1,NA,400,ifdp_serum_p_scfa_nmol_total
ccc,standard,0.155143380260981,Preprocessor1_Model1,2.02160197424712e-32,9142,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0299695985736701,Preprocessor1_Model1,0.0375843135405697,9142,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0411404161477878,Preprocessor1_Model1,0.0586055432648162,9142,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.110764159891668,Preprocessor1_Model1,NA,9142,ifdp_serum_p_scfa_nmol_total
ccc,standard,-0.0253169314965147,Preprocessor1_Model1,4.37531061439304e-33,607,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0637793281834534,Preprocessor1_Model1,0.0397547985760181,607,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.141426108156719,Preprocessor1_Model1,0.0626675349076701,607,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.0304312816138974,Preprocessor1_Model1,NA,607,ifdp_serum_p_scfa_nmol_total
ccc,standard,-0.000330499724932586,Preprocessor1_Model1,3.68015243986182e-32,7053,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0558356314404699,Preprocessor1_Model1,0.0399094937543274,7053,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.135091418980196,Preprocessor1_Model1,0.0666597232754965,7053,ifdp_serum_p_scfa_nmol_total
rsq,standard,3.86649342446036e-06,Preprocessor1_Model1,NA,7053,ifdp_serum_p_scfa_nmol_total
ccc,standard,-0.0241486228062877,Preprocessor1_Model1,3.15567233466663e-33,507,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0394508934354903,Preprocessor1_Model1,0.0366106148352632,507,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0611903112581125,Preprocessor1_Model1,0.0550694814325482,507,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.00616345674467961,Preprocessor1_Model1,NA,507,ifdp_serum_p_scfa_nmol_total
ccc,standard,0.0635346511610867,Preprocessor1_Model1,9.71621045800393e-33,8636,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0379897679184595,Preprocessor1_Model1,0.0392408378894769,8636,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0523771646799484,Preprocessor1_Model1,0.0615762071929489,8636,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.0227500690884711,Preprocessor1_Model1,NA,8636,ifdp_serum_p_scfa_nmol_total
ccc,standard,0.134301418184841,Preprocessor1_Model1,5.36890564005072e-33,7471,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0291493932704304,Preprocessor1_Model1,0.0384168702381548,7471,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0361910940354946,Preprocessor1_Model1,0.0642649332403541,7471,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.0371000235099208,Preprocessor1_Model1,NA,7471,ifdp_serum_p_scfa_nmol_total
ccc,standard,-0.0604863382430446,Preprocessor1_Model1,2.31956394918529e-32,1525,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0379057266886595,Preprocessor1_Model1,0.0342796380699632,1525,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0602389785833092,Preprocessor1_Model1,0.051527626949687,1525,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.00638588064281416,Preprocessor1_Model1,NA,1525,ifdp_serum_p_scfa_nmol_total
ccc,standard,0.103597777517464,Preprocessor1_Model1,8.6662225629087e-34,7268,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0379311691613158,Preprocessor1_Model1,0.0424081330913016,7268,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0531999381066024,Preprocessor1_Model1,0.0686756786402633,7268,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.0279167087178679,Preprocessor1_Model1,NA,7268,ifdp_serum_p_scfa_nmol_total
ccc,standard,0.0157413180479999,Preprocessor1_Model1,2.19314141997239e-32,1378,ifdp_serum_p_scfa_nmol_total
mae,standard,0.0311643475772109,Preprocessor1_Model1,0.0315092009304604,1378,ifdp_serum_p_scfa_nmol_total
rmse,standard,0.0425294758052839,Preprocessor1_Model1,0.0459257238149894,1378,ifdp_serum_p_scfa_nmol_total
rsq,standard,0.000897649472781333,Preprocessor1_Model1,NA,1378,ifdp_serum_p_scfa_nmol_total
ccc,standard,0.120927571819144,Preprocessor1_Model1,-4.74036879645149e-35,400,inflammation_acetate_norm_ratio_dist
mae,standard,0.0458201675462084,Preprocessor1_Model1,0.0495078843911228,400,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0539985040529742,Preprocessor1_Model1,0.0599086864797427,400,inflammation_acetate_norm_ratio_dist
rsq,standard,0.108226289338587,Preprocessor1_Model1,NA,400,inflammation_acetate_norm_ratio_dist
ccc,standard,0.073650760843473,Preprocessor1_Model1,1.53952569496261e-34,9142,inflammation_acetate_norm_ratio_dist
mae,standard,0.0482157291128905,Preprocessor1_Model1,0.0500555433481912,9142,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0598683009295131,Preprocessor1_Model1,0.0605038958741425,9142,inflammation_acetate_norm_ratio_dist
rsq,standard,0.0201379327616916,Preprocessor1_Model1,NA,9142,inflammation_acetate_norm_ratio_dist
ccc,standard,0.16074437938575,Preprocessor1_Model1,9.48136450648714e-35,607,inflammation_acetate_norm_ratio_dist
mae,standard,0.0455735584453058,Preprocessor1_Model1,0.050146120679137,607,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0556796388605586,Preprocessor1_Model1,0.0611243706684676,607,inflammation_acetate_norm_ratio_dist
rsq,standard,0.107653035959935,Preprocessor1_Model1,NA,607,inflammation_acetate_norm_ratio_dist
ccc,standard,0.057982861401567,Preprocessor1_Model1,-1.44310273627724e-34,7053,inflammation_acetate_norm_ratio_dist
mae,standard,0.0504478248784161,Preprocessor1_Model1,0.05026192591297,7053,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0598659186860275,Preprocessor1_Model1,0.0605567338413248,7053,inflammation_acetate_norm_ratio_dist
rsq,standard,0.0194380219386303,Preprocessor1_Model1,NA,7053,inflammation_acetate_norm_ratio_dist
ccc,standard,0.0370448734202095,Preprocessor1_Model1,-1.57959682445577e-35,507,inflammation_acetate_norm_ratio_dist
mae,standard,0.0506918896350289,Preprocessor1_Model1,0.0493968892103311,507,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0601375449097399,Preprocessor1_Model1,0.0593391367911434,507,inflammation_acetate_norm_ratio_dist
rsq,standard,0.00966059294518409,Preprocessor1_Model1,NA,507,inflammation_acetate_norm_ratio_dist
ccc,standard,0.150495034316527,Preprocessor1_Model1,2.03125698061314e-34,8636,inflammation_acetate_norm_ratio_dist
mae,standard,0.0452497066255405,Preprocessor1_Model1,0.0495506408561735,8636,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0545619812993991,Preprocessor1_Model1,0.0600238110938988,8636,inflammation_acetate_norm_ratio_dist
rsq,standard,0.0838580245521597,Preprocessor1_Model1,NA,8636,inflammation_acetate_norm_ratio_dist
ccc,standard,0.131797851943173,Preprocessor1_Model1,-4.83034112976654e-35,7471,inflammation_acetate_norm_ratio_dist
mae,standard,0.045439888262142,Preprocessor1_Model1,0.0490918004057307,7471,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0538948992314133,Preprocessor1_Model1,0.0593276232960415,7471,inflammation_acetate_norm_ratio_dist
rsq,standard,0.0801619934621171,Preprocessor1_Model1,NA,7471,inflammation_acetate_norm_ratio_dist
ccc,standard,0.118777487136166,Preprocessor1_Model1,3.98864240548998e-35,1525,inflammation_acetate_norm_ratio_dist
mae,standard,0.0455172986904998,Preprocessor1_Model1,0.0504997322750066,1525,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0570747166501501,Preprocessor1_Model1,0.0611308727756018,1525,inflammation_acetate_norm_ratio_dist
rsq,standard,0.120153809666153,Preprocessor1_Model1,NA,1525,inflammation_acetate_norm_ratio_dist
ccc,standard,0.0677719101791254,Preprocessor1_Model1,-1.35377994732729e-36,7268,inflammation_acetate_norm_ratio_dist
mae,standard,0.0542201001606527,Preprocessor1_Model1,0.0499861132058318,7268,inflammation_acetate_norm_ratio_dist
rmse,standard,0.065229150377695,Preprocessor1_Model1,0.0606194417169111,7268,inflammation_acetate_norm_ratio_dist
rsq,standard,0.0266526629958293,Preprocessor1_Model1,NA,7268,inflammation_acetate_norm_ratio_dist
ccc,standard,0.101267773527275,Preprocessor1_Model1,-2.92400316583635e-34,1378,inflammation_acetate_norm_ratio_dist
mae,standard,0.0509208585973476,Preprocessor1_Model1,0.049489927268091,1378,inflammation_acetate_norm_ratio_dist
rmse,standard,0.0630685278379141,Preprocessor1_Model1,0.0597754697078477,1378,inflammation_acetate_norm_ratio_dist
rsq,standard,0.0782969329875896,Preprocessor1_Model1,NA,1378,inflammation_acetate_norm_ratio_dist
ccc,standard,0.178706040727192,Preprocessor1_Model1,-3.30913181296078e-33,400,inflammation_acetate
mae,standard,5.96562057515407,Preprocessor1_Model1,6.78502993792439,400,inflammation_acetate
rmse,standard,7.53587721624846,Preprocessor1_Model1,8.73982201272519,400,inflammation_acetate
rsq,standard,0.138938448587625,Preprocessor1_Model1,NA,400,inflammation_acetate
ccc,standard,0.149141307462106,Preprocessor1_Model1,9.85262568468875e-33,9142,inflammation_acetate
mae,standard,6.64169528999084,Preprocessor1_Model1,6.65797283490932,9142,inflammation_acetate
rmse,standard,8.44641973550304,Preprocessor1_Model1,8.47563004090702,9142,inflammation_acetate
rsq,standard,0.0592032895213767,Preprocessor1_Model1,NA,9142,inflammation_acetate
ccc,standard,0.11017868204548,Preprocessor1_Model1,-5.62925460156085e-33,607,inflammation_acetate
mae,standard,6.37887935947863,Preprocessor1_Model1,6.71748140736142,607,inflammation_acetate
rmse,standard,8.33421724695444,Preprocessor1_Model1,8.59717064978458,607,inflammation_acetate
rsq,standard,0.0541525946179687,Preprocessor1_Model1,NA,607,inflammation_acetate
ccc,standard,0.175464098428983,Preprocessor1_Model1,1.89661096347436e-33,7053,inflammation_acetate
mae,standard,6.54962913390106,Preprocessor1_Model1,6.7088650145978,7053,inflammation_acetate
rmse,standard,9.27275045695017,Preprocessor1_Model1,8.43337839216882,7053,inflammation_acetate
rsq,standard,0.156282928915086,Preprocessor1_Model1,NA,7053,inflammation_acetate
ccc,standard,0.0429000584502773,Preprocessor1_Model1,4.42292820146455e-33,507,inflammation_acetate
mae,standard,6.71197834282832,Preprocessor1_Model1,6.82316784301404,507,inflammation_acetate
rmse,standard,9.46637503986452,Preprocessor1_Model1,8.75548928631227,507,inflammation_acetate
rsq,standard,0.00467415457317812,Preprocessor1_Model1,NA,507,inflammation_acetate
ccc,standard,0.144945705897871,Preprocessor1_Model1,3.73806459465019e-33,8636,inflammation_acetate
mae,standard,6.60257036656541,Preprocessor1_Model1,6.70276128243102,8636,inflammation_acetate
rmse,standard,8.56636846570919,Preprocessor1_Model1,8.50718763116272,8636,inflammation_acetate
rsq,standard,0.149512645699476,Preprocessor1_Model1,NA,8636,inflammation_acetate
ccc,standard,0.173363977155947,Preprocessor1_Model1,1.36563355899473e-32,7471,inflammation_acetate
mae,standard,6.66768452000649,Preprocessor1_Model1,6.62871042500118,7471,inflammation_acetate
rmse,standard,9.25893464436618,Preprocessor1_Model1,8.21440168192926,7471,inflammation_acetate
rsq,standard,0.287653506323796,Preprocessor1_Model1,NA,7471,inflammation_acetate
ccc,standard,0.140568849946192,Preprocessor1_Model1,3.51749725918782e-33,1525,inflammation_acetate
mae,standard,7.21767582860854,Preprocessor1_Model1,6.78341599958071,1525,inflammation_acetate
rmse,standard,9.85467699836003,Preprocessor1_Model1,8.73386337487387,1525,inflammation_acetate
rsq,standard,0.106868645135096,Preprocessor1_Model1,NA,1525,inflammation_acetate
ccc,standard,0.167827121673377,Preprocessor1_Model1,1.15522073319823e-33,7268,inflammation_acetate
mae,standard,6.5186256797299,Preprocessor1_Model1,6.93481319324447,7268,inflammation_acetate
rmse,standard,8.16178905311724,Preprocessor1_Model1,8.97243640721534,7268,inflammation_acetate
rsq,standard,0.106136539427213,Preprocessor1_Model1,NA,7268,inflammation_acetate
ccc,standard,0.0702608720628574,Preprocessor1_Model1,4.69457963083285e-33,1378,inflammation_acetate
mae,standard,7.24258718178939,Preprocessor1_Model1,6.68337350521753,1378,inflammation_acetate
rmse,standard,9.46554266571551,Preprocessor1_Model1,8.65974009960772,1378,inflammation_acetate
rsq,standard,0.0101427494896912,Preprocessor1_Model1,NA,1378,inflammation_acetate
ccc,standard,0.0811831854648837,Preprocessor1_Model1,-1.40808032144684e-34,400,inflammation_new_butyrate_norm_ratio_dist
mae,standard,0.0412018474216203,Preprocessor1_Model1,0.043060017574736,400,inflammation_new_butyrate_norm_ratio_dist
rmse,standard,0.0528361274648709,Preprocessor1_Model1,0.0541506514847255,400,inflammation_new_butyrate_norm_ratio_dist
rsq,standard,0.0283112892084589,Preprocessor1_Model1,NA,400,inflammation_new_butyrate_norm_ratio_dist
ccc,standard,0.0687838762461821,Preprocessor1_Model1,2.26465375017187e-34,9142,inflammation_new_butyrate_norm_ratio_dist
mae,standard,0.0453505703233525,Preprocessor1_Model1,0.0418793996284335,9142,inflammation_new_butyrate_norm_ratio_dist
rmse,standard,0.0573840006418134,Preprocessor1_Model1,0.0527160001540423,9142,inflammation_new_butyrate_norm_ratio_dist
rsq,standard,0.0258707332214817,Preprocessor1_Model1,NA,9142,inflammation_new_butyrate_norm_ratio_dist
ccc,standard,0.111401488957454,Preprocessor1_Model1,-2.82108551217788e-34,607,inflammation_new_butyrate_norm_ratio_dist
mae,standard,0.0401144465182188,Preprocessor1_Model1,0.0429321237151543,607,inflammation_new_butyrate_norm_ratio_dist
rmse,standard,0.0521983647913534,Preprocessor1_Model1,0.0541784512048165,607,inflammation_new_butyrate_norm_ratio_dist
rsq,standard,0.0811017432276601,Preprocessor1_Model1,NA,607,inflammation_new_butyrate_norm_ratio_dist
ccc,standard,0.0907262520131696,Preprocessor1_Model1,-1.09638118095152e-34,7053,inflammation_new_butyrate_norm_ratio_dist
